,0
0,1429899.4541690797
1,1425565.120603706
2,1427394.7569730743
3,1432954.815436436
4,1432272.7389741917
5,1432272.7389741917
6,1432272.7389741917
7,1432272.7389741917
8,1431942.6062029854
9,1429535.937815055
10,1429751.2039041764
11,1432396.9781461668
12,1429864.5057788636
13,1429307.9549057381
14,1429307.9549057381
15,1429307.9549057381
16,1429307.9549057381
17,1429307.9549057381
18,1428279.722881231
19,1428124.4249068368
20,1422455.2915120404
21,1425707.9188510585
22,1425897.854998796
23,1425479.5057239102
24,1425479.5057239102
25,1425479.5057239102
26,1425479.5057239102
27,1425479.5057239102
28,1425479.5057239102
29,1425479.5057239102
30,1425479.5057239102
31,1425479.5057239102
32,1425479.5057239102
33,1425479.5057239102
34,1425479.5057239102
35,1425479.5057239102
36,1425479.5057239102
37,1425479.5057239102
38,1425479.5057239102
39,1425479.5057239102
40,1425479.5057239102
41,1425479.5057239102
42,1425479.5057239102
43,1425479.5057239102
44,1425479.5057239102
45,1425479.5057239102
46,1425479.5057239102
47,1425479.5057239102
48,1425479.5057239102
49,1425479.5057239102
50,1425479.5057239102
51,1425479.5057239102
52,1425479.5057239102
53,1425479.5057239102
54,1425479.5057239102
55,1425479.5057239102
56,1425479.5057239102
57,1425479.5057239102
58,1425479.5057239102
59,1425479.5057239102
60,1425479.5057239102
61,1425479.5057239102
62,1425479.5057239102
