,0
0,-3740.671713426709
1,3424.184018441243
2,-3715.0333906292217
3,794.3762425843161
4,3586.6675556695554
5,-14253.631247841404
6,3738.3017315402394
7,-2736.5309346733848
8,609.3092810587259
9,-1760.0959498595912
10,15614.22550334537
11,2355.4205789505504
12,-3928.614807087579
13,-588.7090809477959
14,5966.470450286986
15,-4800.431776942802
16,-3667.341617589933
17,-3627.3137583328644
18,-5110.833564658416
19,3105.6032044775784
20,-9740.11340450903
21,-4929.436729444889
22,-4686.191298758495
23,-3734.891074724961
24,18224.529127706657
25,2262.6078361505643
26,10236.834421692765
27,11065.105512658716
28,1251.4950566123007
29,11952.006826003199
30,6398.111540707643
31,-2482.4578535594046
32,-1222.544051723322
33,-3684.151055678376
34,7912.801764478092
35,5057.172144832322
36,5832.796593843726
37,1476.1372741290834
38,-1205.316270092968
39,9318.67173193465
40,812.4431774525438
41,3288.4247405782808
42,274.9857453601435
43,-3913.638063305989
44,1040.6762867895886
45,10929.087394910865
46,-41.157367387088016
47,11456.809183751233
48,4845.687018039636
49,10126.204919617623
50,-14163.651534262579
51,3086.1870661668945
52,5319.80990322982
53,-2138.6116962041706
54,2926.801278360421
55,-2222.3130672313273
56,-1321.27707249159
57,1937.8752160789445
58,476.38365431292914
59,-8413.16979234363
60,-196.2724919731263
61,-5004.6932416353375
