,0
0,544.7549734553322
1,4741.801923127146
2,3928.992332405178
3,-7481.945554171689
4,6790.548511485336
5,5891.731892123353
6,2368.252023149049
7,-1898.6588927793782
8,3206.6648470398504
9,-2803.956260936102
10,-3008.5057913782075
11,-5027.5082116757985
12,10568.740607453277
13,8679.787979624467
14,8000.224236591719
15,-2511.20919853705
16,-7852.762409358285
17,9490.510488259839
18,-13602.166056828573
19,-1351.124344625743
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-1153.3876075956505
35,1657.8749514832161
36,3925.929413207341
37,-417.7237577531487
38,3813.685495887883
39,-4995.872311725048
40,-1209.7916312506422
41,0.0
42,381.62200039741583
43,-449.17414907412603
44,-1445.993036128115
45,-3509.5511662610807
46,2592.332345330389
47,-1009.7887729327194
48,0.0
49,0.0
50,0.0
51,1315.6152730083559
52,-201.48411824787036
53,1740.5772681927774
54,2372.6727010670584
55,-4664.983457927592
56,-1653.8585057475138
57,-2659.580849669175
58,2452.6424282959197
59,-1226.1736950795166
60,0.0
61,0.0
