,0
0,201.21650169114582
1,-2498.159186047036
2,1519.8229977712035
3,-7103.599691284355
4,-1599.2270204976667
5,7536.55707941344
6,-4962.849797773641
7,-598.0937859215774
8,423.6646178213414
9,-7662.096198833082
10,-5381.677747103386
11,1563.1076087055262
12,-3639.7234101856593
13,5486.104734918103
14,7511.661746164085
15,1652.9986624654848
16,3292.0291566450614
17,-5818.358195465524
18,-4229.542266742559
19,-2799.3905600183643
20,-3871.5076192978304
21,4290.044775376096
22,-2751.251238855999
23,-556.1845041362103
24,-4946.570189371472
25,5692.7930719195865
26,6431.807840292109
27,6335.079921572236
28,3927.168273222167
29,4886.88252601563
30,-196.97362452698871
31,-7344.162873852532
32,6368.899088766426
33,-1643.3568258639425
34,5956.181619524257
35,36.654532889602706
36,3463.011693347944
37,-3167.931979133282
38,15963.769608584931
39,-4093.7340325142723
40,-1773.40917229373
41,-1109.6285102593247
42,-2333.8303569499403
43,-7706.396339441417
44,1522.0945862173103
45,2987.4236347188707
46,-579.9381567572709
47,-2613.788162616547
48,7713.426200364018
49,-1845.4198357022833
50,-1966.0872441125102
51,-3691.5953845507465
52,-12059.510503754485
53,174.5497275837697
54,-1812.7382914810441
55,-4711.132363489829
56,-1188.252588401083
57,7003.1872872095555
58,-2807.7634240218904
59,6492.941522196634
60,-7002.197465103352
61,-135.8408775520511
