,0
0,1467035.9777379865
1,1465640.2615921535
2,1465372.6633276383
3,1465372.6633276383
4,1465372.6633276383
5,1465372.6633276383
6,1465372.6633276383
7,1465372.6633276383
8,1465372.6633276383
9,1465372.6633276383
10,1465372.6633276383
11,1465372.6633276383
12,1465372.6633276383
13,1465372.6633276383
14,1465372.6633276383
15,1465372.6633276383
16,1465372.6633276383
17,1465372.6633276383
18,1465372.6633276383
19,1465372.6633276383
20,1465372.6633276383
21,1465372.6633276383
22,1465372.6633276383
23,1465372.6633276383
24,1465372.6633276383
25,1465372.6633276383
26,1465372.6633276383
27,1465372.6633276383
28,1465442.7247172736
29,1465183.1797412736
30,1465183.1797412736
31,1465183.1797412736
32,1465183.1797412736
33,1465183.1797412736
34,1465183.1797412736
35,1465183.1797412736
36,1465183.1797412736
37,1465183.1797412736
38,1465183.1797412736
39,1465183.1797412736
40,1465183.1797412736
41,1465183.1797412736
42,1465183.1797412736
43,1465183.1797412736
44,1465183.1797412736
45,1465183.1797412736
46,1465183.1797412736
47,1465183.1797412736
48,1465183.1797412736
49,1465183.1797412736
50,1465183.1797412736
51,1465183.1797412736
52,1465183.1797412736
53,1465183.1797412736
54,1465183.1797412736
55,1465183.1797412736
56,1465183.1797412736
57,1465183.1797412736
58,1465183.1797412736
59,1465183.1797412736
60,1465183.1797412736
61,1465183.1797412736
62,1465183.1797412736
