,0
0,-993.1802039206959
1,2374.330493750982
2,-292.84294298873283
3,-708.0145797005389
4,0.0
5,0.0
6,0.0
7,-770.1183147632983
8,-1645.7768377142493
9,-3.4845364454668015
10,4980.063767670654
11,-4806.191899660509
12,-819.552435645368
13,0.0
14,0.0
15,0.0
16,0.0
17,-2335.0485207666643
18,-164.11243334785104
19,-5419.9262031181715
20,3646.5709418500774
21,-1765.7373485218268
22,-487.36054467898794
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
