,0
0,-686.6030557134654
1,200.24783406895585
2,5640.143702194095
3,1955.349612428341
4,2799.604842814617
5,6321.008200805867
6,-4166.92562393751
7,-477.66899849963374
8,-647.2751828883775
9,930.8233082063962
10,-2166.589940041071
11,3581.423370962497
12,-980.0345567238983
13,6299.3258292940445
14,16170.190587462625
15,606.9241644474678
16,2806.410459852079
17,-9834.681382805575
18,-6300.518402096117
19,24063.75504747196
20,-4356.046252508182
21,5682.31647849828
22,3563.4163918551058
23,6984.06201487314
24,178.16613105451688
25,4774.419224015437
26,5411.748087523039
27,11281.097876856336
28,6545.817682047142
29,4616.072555888444
30,3057.274987013312
31,3728.019731325796
32,5409.996384817874
33,4442.7850595542695
34,-1523.0245226200204
35,451.0709093522746
36,2288.9547635091003
37,-1199.7138510367367
38,19490.254552794155
39,-7604.810212447308
40,1630.8031197628006
41,-2359.4075757467654
42,-218.36282043694519
43,-4304.8623876462225
44,-794.1290175521281
45,1517.9653697495814
46,-390.6488703030627
47,-2643.9133534741122
48,5537.493390518939
49,127.03153823432513
50,-1719.0158903766423
51,1700.1030181485694
52,-14011.449112682603
53,1349.6232708310708
54,-1135.45007525268
55,-5040.086036026245
56,-1590.4096284746192
57,9139.299653122667
58,-1540.6231768424623
59,5213.781026782468
60,-4004.8468657240737
61,-1582.4499585551675
