,0
0,9424.033069702564
1,11709.444414650556
2,-1380.3440322112292
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,-1711.1180163717363
51,1974.7460194095038
52,-445.56643555662595
53,-14678.627979242709
54,-7519.139352128375
55,16806.812582002487
56,-12538.921095012454
57,-1001.6169921995606
58,15106.325993052684
59,-20487.910013605142
60,17113.56933099474
61,5129.487522532931
