,0
0,1160468.587020514
1,1159622.0778928415
2,1160250.428172389
3,1159895.111169849
4,1159633.0206294698
5,1159468.2421856548
6,1156484.770220894
7,1150401.7702471886
8,1160275.3812373253
9,1154676.9249543734
10,1152175.169113529
11,1160714.183242292
12,1161116.0879661771
13,1170838.9710099075
14,1187636.8446314184
15,1183130.2213443415
16,1185062.040208511
17,1185177.5857086396
18,1187858.443230639
19,1186695.1669740481
20,1186667.1205258954
21,1186156.6027729516
22,1186942.6869340749
23,1187505.949004321
24,1187299.8689769495
25,1187299.8689769495
26,1187299.8689769495
27,1187375.9876982614
28,1187244.7823439196
29,1187244.7823439196
30,1187244.7823439196
31,1187244.7823439196
32,1187244.7823439196
33,1187244.7823439196
34,1187188.1436105631
35,1187102.4147139266
36,1186958.348639498
37,1186559.2397902186
38,1186089.867181592
39,1185912.3933120724
40,1188453.2990041557
41,1188799.417191809
42,1188383.4141013788
43,1187843.1139286545
44,1189023.1384453673
45,1187276.2396117821
46,1186306.074574613
47,1184015.2750326868
48,1188529.8720644647
49,1189952.9333782059
50,1187715.7912931368
51,1184878.5092015257
52,1193544.191773431
53,1188459.3420986352
54,1184431.2284743448
55,1181054.144382402
56,1177151.8405716913
57,1176426.6045438186
58,1173653.6467067131
59,1182079.8372012735
60,1172425.926638839
61,1176892.918042148
62,1182718.431657488
