,0
0,1182718.431657488
1,1172238.236975863
2,1177279.0919375329
3,1175047.679697206
4,1175809.0308267165
5,1182792.0248371686
6,1188692.692143912
7,1194150.6807710817
8,1196044.3423213803
9,1195893.5017612816
10,1201796.3857838034
11,1193269.8287238986
12,1194683.0446902642
13,1196374.2226427419
14,1203859.5703211306
15,1213694.3139267052
16,1207006.9198848682
17,1205799.9141469647
18,1206108.0097062811
19,1206850.0743411493
20,1210283.6420959276
21,1210691.0798801829
22,1211466.196629898
23,1213233.2003433027
24,1211220.7386059924
25,1207762.9760795583
26,1196558.3894754965
27,1199480.9626241638
28,1208867.3608965995
29,1213360.0014545678
30,1214489.292558941
31,1199341.273886723
32,1195748.4336878245
33,1197816.0071107661
34,1209876.4968969855
35,1205586.2571834438
36,1204068.389304826
37,1203874.0081279874
38,1208761.3738979783
39,1217155.1108718943
40,1219354.5556998993
41,1223879.8517966014
42,1223775.6941306533
43,1208073.4638916259
44,1205847.8278375948
45,1207812.39223715
46,1203494.9925454066
47,1220118.4091100558
48,1219476.3988113648
49,1218202.646930643
50,1221414.2207073458
51,1230027.261252491
52,1231193.0788536186
53,1231354.9920962255
54,1226040.1683725852
55,1219407.4488519654
56,1215614.1210726532
57,1208212.035235098
58,1214857.6371763977
59,1220275.2364246733
60,1218441.7208428986
61,1221559.4697087125
62,1228261.8723797635
