,0
0,-28161.02560636867
1,-2496.6490986214485
2,20631.442941560643
3,-13282.405253020115
4,16378.073222559877
5,-10160.223964755423
6,12526.72214076086
7,15016.241947118659
8,3898.0679412609898
9,-1439.4234463879839
10,-1404.6745782964863
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,447.3219577262644
29,-106.25388658838347
30,-421.94959068344906
31,1397.3286549488548
32,-1777.2541900875513
33,-670.2094838907942
34,-1600.5125390947796
35,-855.1709551950917
36,-8979.469340728596
37,7899.78940782696
38,-6609.372776083881
39,8500.694498732919
40,7145.648449077271
41,38.720146477688104
42,10252.467055625748
43,1486.952112001134
44,4292.727347904583
45,55.91770707559772
46,-1040.5602736826986
47,-3136.3173558986746
48,72.47509724693373
49,793.5512046378572
50,-9830.416631341912
51,-10047.243958955165
52,-4056.950813248055
53,-12055.54631682206
54,7944.5558241307735
55,-14126.809396639932
56,-3060.7865288306493
57,-12594.494252861012
58,2749.6742387434933
59,11121.196569251595
60,-1376.508171829395
61,0.0
