,0
0,739.7705836093519
1,3768.0967813238967
2,1684.483822812559
3,-3166.1678644118365
4,3724.896164420061
5,3672.598879525205
6,4854.338532621274
7,1807.4030316248536
8,3987.9780254364014
9,-11369.883282769006
10,214.84216518560424
11,-1255.3754953704774
12,10825.884033220122
13,5994.329507696675
14,8872.998158159433
15,1895.1244290776085
16,-13546.159089166205
17,4171.863786002388
18,-4426.562956799986
19,-1397.5819308601785
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-643.1566001661122
35,1494.7915227995254
36,5858.270126547199
37,-309.02295271190815
38,974.4654678413644
39,-4827.355687516276
40,-866.2066736493725
41,0.0
42,-645.2270663448144
43,-1721.0915368108544
44,-2399.6512706598733
45,-5921.906124329893
46,3368.295002557803
47,-796.9155023957137
48,0.0
49,0.0
50,0.0
51,1159.2993850070052
52,-137.14008216932416
53,1008.6367164321709
54,1223.7426183335483
55,-2739.7599191095214
56,-2237.520000024233
57,-3019.5818355041556
58,3487.405055944342
59,-815.5527792563662
60,0.0
61,0.0
