,0
0,1020138.9274516063
1,1009731.9923636914
2,1013883.2538595282
3,1009781.6026664408
4,1007190.9917452342
5,1017661.1102925866
6,1006128.862900757
7,1003902.6385568605
8,998676.8681896963
9,1000835.3021809272
10,999603.8314714503
11,1010244.8029628228
12,1012930.0469641946
13,1011017.5583722708
14,1011335.8193530538
15,1016606.8973046176
16,1010797.2118393171
17,1005880.7340799975
18,1001496.5829163721
19,995031.2022079218
20,990225.6681150609
21,983204.2631036497
22,980471.2767018648
23,977132.2205931072
24,975014.8154081381
25,992867.5720725216
26,996610.3385770253
27,1010529.3288684826
28,1009816.1165268191
29,1009045.6731428991
30,999289.5483540063
31,1008321.8284915177
32,1012635.1914668939
33,1010104.9741375184
34,1009873.5920412883
35,1019017.8697275562
36,1021918.2472808398
37,1024364.1745665545
38,1027781.8150013204
39,1024195.8012390069
40,1020795.7710983827
41,1023273.7484742696
42,1021231.9799560838
43,1018695.0424941174
44,1014868.7100459004
45,1020388.1967001661
46,1036307.6871420445
47,1039831.4005023806
48,1049158.5837548538
49,1047560.9735435218
50,1058188.7393679998
51,1050110.5377750136
52,1055871.1625653205
53,1053407.0577132457
54,1058035.5411941614
55,1063299.7239235444
56,1062755.9039255234
57,1060223.882176777
58,1060670.8094473646
59,1064747.636753275
60,1057259.7867738171
61,1056878.2780506639
62,1050947.3937267102
