,0
0,1000000.0
1,999816.9174702291
2,996360.5198199053
3,988361.6923758646
4,984367.9132771203
5,985719.2338448343
6,988276.9070399797
7,972244.1618864408
8,981834.1550605432
9,959856.5665885987
10,960785.7745536617
11,948600.2636643787
12,957321.5509071674
13,977653.0923887835
14,965890.5510461834
15,978519.8900368562
16,952474.3302232007
17,957497.6769872316
18,982365.5888623926
19,985854.2701008095
20,975309.716740153
21,985776.2037512214
22,989523.1282593104
23,968007.9777739476
24,955229.1819112527
25,958136.1937481962
26,956691.8633779994
27,936659.788390079
28,952507.6512361742
29,969500.4796564066
30,984799.2279236623
31,978714.9576956661
32,974500.3071621687
33,990449.6236780739
34,975733.7802557861
35,981372.0374160269
36,997073.8575300833
37,998164.9340335915
38,993102.0108945635
39,1016029.6025426532
40,1016379.5892884132
41,1016386.0846962408
42,1024700.101887406
43,1019268.260577631
44,1015247.5036574553
45,1019212.5109916955
46,1017676.8990962039
47,1031685.4705678313
48,1033806.2417820502
49,1040721.1725441347
50,1050638.9988716755
51,1056825.7570781645
52,1061298.0853739372
53,1062179.6379906277
54,1062610.9243240864
55,1059127.8065632384
56,1057359.3414855967
57,1054897.4185166408
58,1067176.446037587
59,1078799.8085233208
60,1074257.4253711693
61,1082185.9308389237
62,1086672.4807824583
