,0
0,1265293.780734853
1,1270629.7958648363
2,1276034.710063419
3,1275386.0914832442
4,1277808.3147322026
5,1279519.5502055262
6,1279669.0023834265
7,1279097.949099675
8,1280555.276500695
9,1283225.5013166366
10,1282883.690870114
11,1281494.1232080946
12,1282638.2337152993
13,1287566.1624273395
14,1289200.066581964
15,1298696.8215049023
16,1291523.275409367
17,1305111.294810213
18,1299553.3970261626
19,1292912.49379767
20,1294432.0721560507
21,1302647.1069359838
22,1298933.1443291819
23,1293685.0587850823
24,1289982.3770116544
25,1291036.4616841623
26,1285295.2235409277
27,1279187.2228450426
28,1275280.2348999446
29,1277685.655865655
30,1269190.7851494802
31,1263937.7890644725
32,1271883.7722147875
33,1267852.5379393601
34,1271382.0351010761
35,1276667.0908856548
36,1273439.1079153577
37,1276341.3880113673
38,1270021.8464062067
39,1287482.567999366
40,1298431.0338319493
41,1313132.951005667
42,1309593.023699936
43,1320421.6738919553
44,1311937.3809336596
45,1306960.3437119373
46,1311300.778047371
47,1313407.3136519315
48,1316162.4579513613
49,1317606.5893765038
50,1320073.4107656428
51,1313194.657867353
52,1321416.760669633
53,1332726.6966222285
54,1330903.5094845146
55,1331946.6951730836
56,1344292.1838079467
57,1347131.7953170978
58,1344776.6780593724
59,1346418.2480593724
60,1350071.0880713733
61,1343717.7337359395
62,1353927.4252810944
