,0
0,1000000.0
1,1000119.3092924472
2,1000162.2334120318
3,998132.5569353609
4,998139.9965731169
5,996516.1482916311
6,993852.0918477473
7,993242.4067535698
8,989732.7483360677
9,989677.6840654691
10,990934.614715216
11,984060.2565095194
12,986562.8111131906
13,985300.3391736946
14,983691.8804130404
15,983234.8699595982
16,985547.0493270175
17,990338.4189763395
18,984302.9760288183
19,980459.0822226693
20,979771.5298041002
21,984357.8737051422
22,981031.8653887751
23,984935.6410110148
24,990792.7695548714
25,990642.5526674608
26,978058.5366796344
27,980023.8170002325
28,980447.5880186756
29,976417.9469178678
30,969437.6243244216
31,970177.4962999208
32,967940.114745737
33,964870.415183986
34,955702.0119328133
35,962664.2765436523
36,957043.5692838324
37,950656.8017762005
38,947847.0968020742
39,936814.2003143581
40,934949.7230973879
41,940654.0985272974
42,930092.7839968206
43,931364.5301457349
44,925708.305753984
45,944381.3598092864
46,944352.4201410795
47,955156.1326223746
48,959014.2071823211
49,956842.5813522509
50,964355.1001619019
51,968868.4095614762
52,963050.4995906064
53,958449.546124827
54,984518.2223285399
55,977874.519615121
56,982281.1336887478
57,989443.6114460009
58,980790.5430488458
59,969600.7112334854
60,975084.7135631323
61,981233.8129045526
62,988525.2974866437
63,990679.9159252581
64,989660.5398634393
65,985022.08062578
66,985646.8688057486
67,997238.6420126646
68,998953.8490637428
69,991421.6462900635
70,997762.6802899644
71,1000275.3945580315
72,1000103.4105268819
73,987625.5918171441
74,995429.6550592114
75,989565.3495596584
76,994097.5701930658
77,997971.5321536846
78,995434.8261111884
79,996186.5704226384
80,1006117.1913393722
81,1005531.6362737222
82,1004815.7883369584
83,1019540.1461333196
84,1018725.8402345409
85,1023290.7060835373
86,1017812.2938591386
87,1032517.8876949123
88,1019101.3186476434
89,1022293.5776302218
90,1010164.3410334287
91,1016419.3575162559
92,1013469.0400951407
93,1033358.6566394365
94,1027918.8198563724
95,1022750.7710837462
96,1016947.7870341558
97,1015784.7228511623
98,1032008.7216764187
99,1020164.6079956488
100,1028577.0157544166
101,1034860.6380740625
102,1044768.7361105394
103,1046988.8813248752
104,1042474.4836047648
105,1048514.4253724082
106,1047541.2697568722
107,1047110.9193119714
108,1047548.3720201086
109,1044412.6598085292
110,1042350.6657890168
111,1043335.0019950282
112,1029976.8496140962
113,1024229.9540839561
114,1022637.5618540274
115,1030363.1200111224
116,1029861.5596144676
117,1008591.086611208
118,1009882.1909554747
119,1008238.6080989237
120,1021382.3583841496
121,1020854.7509696613
122,1028001.1303465024
123,1022215.0514824106
124,1024840.3716664311
