,0
0,6676.495447002584
1,-12640.254246868892
2,6132.6972905136645
3,-3086.7217553379014
4,10131.521072420757
5,12059.674211842706
6,-23.046562807867303
7,-2055.69733122224
8,9079.343756733928
9,117.29630633862689
10,7217.434600220993
11,-8867.97399770515
12,4550.7612243213225
13,-914.0582047083881
14,2183.06936402712
15,6353.261280356208
16,-13613.128683599178
17,-6011.337267027004
18,5747.934147510212
19,-10889.58869631053
20,-6548.547433570493
21,2792.6493881756905
22,3820.002147203544
23,-2052.1020467702765
24,13962.991772737354
25,-10922.572263770737
26,2135.6107624911238
27,-9864.309137858683
28,8966.27457571053
29,-11372.592531282222
30,-3599.5389487938955
31,-4629.580532375956
32,10365.172309219837
33,-1594.0392374529038
34,13154.690883679781
35,10463.836280954303
36,-327.41799337673
37,3784.343221272109
38,-2935.7357988669537
39,-1230.8551373595838
40,4479.984439975116
41,-390.2684797705151
42,3669.180807602126
43,2145.6818003994413
44,1632.3047977343667
45,-1516.1242627575994
46,-5848.098413178464
47,-9899.923241019016
48,-5623.637387042167
49,-4207.038312202785
50,6064.409142595017
51,722.7129530038219
52,5986.552965404699
53,1521.5134566430934
54,-4069.216672953218
55,13832.765046980232
56,-42911.43774270546
57,-20819.353871674277
58,7977.561998157296
59,20176.977323757485
60,15418.427837266121
61,-104.11743789049797
